page,name,link,thumbnail,rating,date,snippet,images,local_guide,CoffeeShop
3,Alison Yee,https://www.google.com/maps/contrib/108882173984224170613?hl=en-US&sa=X&ved=2ahUKEwie3c60hJz7AhWi_rsIHXNLBZMQvvQBegUIARC_AQ,https://lh3.googleusercontent.com/a-/ACNPEu-9-W4RCZM_bTEHzs2lO-H9HqFD9-vRcgkAg_6lQA=s40-c-c0x00000000-cc-rp-mo-ba2-br100,2.0,6 months ago,"Bad experience, will not go here again. Firstly my friend had a booked a table for lunch however when we arrived at our booking time, the waitress told us to wait as other people was still eating. We had to wait at least 15 minutes to be finally seated outside which was very hot. We ordered and the food took at least 45 minutes to come to our table. My friend had ordered a side of mushrooms and when they didn't come, we reminded the waiter. In the end they never gave us the dish. Food was overpriced and very average. Very disappointed. The cold ramen dish we ordered was also hot/warm. Would rather eat locally then waste my time here.",,True,Meet Mica
3,Jordan Sorbello,https://www.google.com/maps/contrib/105196724555455727365?hl=en-US&sa=X&ved=2ahUKEwie3c60hJz7AhWi_rsIHXNLBZMQvvQBegUIARDVAQ,https://lh3.googleusercontent.com/a/ALm5wu1ARqPo2c3kZM5CVJnV3SB-ONuaqp1C4-EGOt8D=s40-c-c0x00000000-cc-rp-mo-br100,5.0,6 months ago,Food is delicious. The standard brunch items have a slight Asian twist to them and are great. Coffee is good too,,,Meet Mica
3,zhang wanxuan,https://www.google.com/maps/contrib/115502638805015236384?hl=en-US&sa=X&ved=2ahUKEwie3c60hJz7AhWi_rsIHXNLBZMQvvQBegUIARCAAg,https://lh3.googleusercontent.com/a/ALm5wu2Iq3GJWUzXDugp5Hqccgl9Gd3ll_aas0JDI-UZ=s40-c-c0x00000000-cc-rp-mo-br100,2.0,6 months ago,"coffee is so bad and pricy. it is okay to be pricy, but at least as a cafe you need to be good at coffee.",,,Meet Mica
3,Liana,https://www.google.com/maps/contrib/114885122569406983046?hl=en-US&sa=X&ved=2ahUKEwie3c60hJz7AhWi_rsIHXNLBZMQvvQBegUIARCWAg,https://lh3.googleusercontent.com/a/ALm5wu05wOVpU6np2h-PkPnX_ZSOWMNgRDDFMHlDIzWG=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5.0,7 months ago,Food here is phenomenal! Great menu range and lots of drink choices. Love this place and would highly recommend it.,,True,Meet Mica
4,古Shasha,https://www.google.com/maps/contrib/112311281184090741721?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegQIARA7,https://lh3.googleusercontent.com/a/ALm5wu1BMRIKnHFuHVPpiUo7YlFhYD9n3klyGS457ep4=s40-c-c0x00000000-cc-rp-mo-br100,5.0,7 months ago,recommend to have a try,"['https://lh5.googleusercontent.com/p/AF1QipOXjvT9H_5LbejyIxFgJbwHOeR3Y-hZrKjctsNS=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM9Gm-l7pMt4OgJ_GxQfDOZprpLx2iTxRUgV4fn=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMD5NgK3CdtKgc31hXHn1vBjC3biSIe537uLnA2=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMZs1Sin2Oi1qFmVJClcPOG4hbQFCs3U36yEhEI=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMiZ-riJHpLcRsfdvJeu9OLrmwQTn3IooE2X5T8=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPM9WFMh5oFYUfX-WrS4hwM36wguZcfv8woYnB3=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOYqWUGGtSGypQOOAg15ACjzxrcabhTzDTVw-2M=w100-h100-p-n-k-no']",,Meet Mica
4,Lauren Kenyon,https://www.google.com/maps/contrib/104656165766600264180?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegQIARBe,https://lh3.googleusercontent.com/a-/ACNPEu_PM7c3FdiyVa741g1K2y0czJefnfvS2G6qhYifpA=s40-c-c0x00000000-cc-rp-mo-br100,2.0,7 months ago,"As far as cafe basics go, coffee is slow and they seem permanently disorganised/understaffed, and surprised that people will come in for takeaway coffee when they open. Better for lunch when they’re appropriately staffed. Edit; I take it all back. The coffee I received this morning is truly bad. Probably not returning, it’s been two weeks of poor service from the male baristas now.",,,Meet Mica
4,**,https://www.google.com/maps/contrib/104189737806067486655?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegQIARB5,https://lh3.googleusercontent.com/a-/ACNPEu-6a_jZouV68xUZyZHsEgW-zttTjHNbuWIQpXUK-Q=s40-c-c0x00000000-cc-rp-mo-br100,2.0,8 months ago,"Decent cafe with great ventilation. The food was tasty though pricey for the quantity. Had the bacon and egg roll, extra hash brown and Arabiki sausages. The hash brown was nicely cooked - crispy on the outside and fluffy on the inside. The roll was mediocre. The sausage was the (size of 2 cocktail sausages) for $5 and cooked to death. Genmaicha latte did not turn out as expected, would choose coffee the next time. Would go back with peeps with an undiscerning palate.",,,Meet Mica
4,Chris Fraser,https://www.google.com/maps/contrib/102430729652500497141?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegUIARCnAQ,https://lh3.googleusercontent.com/a-/ACNPEu_T2OLf5RznPDyZFffj-nTmohcZUlOxz6FRnZ3SVw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5.0,8 months ago,"Excellent coffee, good friendly service. Nice location, clean and well presented.",,True,Meet Mica
4,Xuan (Lauren),https://www.google.com/maps/contrib/102912518361333812919?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegUIARC9AQ,https://lh3.googleusercontent.com/a-/ACNPEu9dH3mDR1ORCMSrzRA4DdofKZMPmHKRWQQx6rhIbw=s40-c-c0x00000000-cc-rp-mo-ba3-br100,4.0,8 months ago,(Translated by Google) food is delicious But the environment is not as comfortable as imagined (Original) 食物好吃 但環境沒有想像中舒適,"['https://lh5.googleusercontent.com/p/AF1QipPrAnp-bLMPFUIfEnyJwtsBRpuVmcDQzX4UzgA8=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN8JsrFZ_zF1sb-zqw3gEe0LT8KkZQZLJqiQoGW=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPV_BoZfcWmPlaeZRsimznhIVWkSXnNOhgIp9U2=w100-h100-p-n-k-no']",True,Meet Mica
4,Ashley Liang,https://www.google.com/maps/contrib/117640151362847120409?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegUIARDXAQ,https://lh3.googleusercontent.com/a/ALm5wu3lwcEqU__f3vSJpw-V6xtKKtjVV4mWBp3KPDApcw=s40-c-c0x00000000-cc-rp-mo-br100,3.0,9 months ago,"Soba was very bitter, the matcha latte wasn’t as good as I expected, coffee was great tho and matcha lava cake was not bad. I guess not a good experience for matcha/Japanese food, compared to others I’ve been to. But cafe food wise is good.",,,Meet Mica
4,RODERICK GAWTHROP,https://www.google.com/maps/contrib/117156085095431119764?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegUIARDtAQ,https://lh3.googleusercontent.com/a/ALm5wu2YQmqzfgr7xhWUnUO_7mc77rhkGQWWsLIPxNSn=s40-c-c0x00000000-cc-rp-mo-br100,1.0,9 months ago,"I’ve been to this café probably between 10 to 20 times, as I've just moved in to the apartments close by, so I really wanted to like this place due to its convenient location. For pretty much 90% of visits, I have waited on average 20 to 30 minutes for lukewarm coffee and the occasional food order. The owner (I think his name is Lee) has served me a few times and on each of those occasions seems completely distracted and disinterested in even greeting his customers. By far the worst experiences at this café have come during the last few times, during which I’ve been served by a female (forget her name). I have had to wait well over 20 minutes for a coffee each time in the morning before work, and twice I’ve even seen her drop things on the ground and continue to use them. The very last time I went for a morning coffee, I was on a deadline, and after waiting again for about 15 - 20 minutes for my coffee, eventually apologised and said that I would have to come back for the coffee another time, which she agreed to, but when I went back, on the weekend with not many customers in the shop, again I had to wait over 20 minutes. After she had proceeded to serve two customers who had come in after me (and whom also had to wait quite a while) and then went off to do something else, I went and asked if she was making my coffee. She seemed to have simply forgotten me or was just going to leave me standing there waiting. I asked for a refund and left. Avoid this place and save your money! Super long wait times, poor customer service, and often cold coffee. On a positive side, the food is ok, but not enough to bring me back. If you walk down Elizabeth street, towards the city a minute or so, there are heaps of much better café’s. Disappointing !!!!!",,,Meet Mica
4,jr69,https://www.google.com/maps/contrib/102980368654817620576?hl=en-US&sa=X&ved=2ahUKEwjAqpq1hJz7AhWMnGoFHf7NB04QvvQBegUIARCWAg,https://lh3.googleusercontent.com/a/ALm5wu3k3nzUTOXZCINo--EiLXHTiOVSnVoP-DhA4O6n=s40-c-c0x00000000-cc-rp-mo-br100,5.0,9 months ago,"To be completely honest, I originally wrote this as a one star review as we experienced very poor service but after speaking with the very apologetic chef, we do understand that these are hard times with the staff shortages and they were trying their best to make things work. To the chef, thank you very much for your apology and honesty in this situation. The offer to refund our drinks was very much appreciated but we value supporting local businesses.",,,Meet Mica
1,Sharon,https://www.google.com/maps/contrib/115379667976132249685?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegQIARAk,https://lh3.googleusercontent.com/a-/ACNPEu9EwfS7mFEe5tQKMnUeXhGDkrqmgfkSYDPVNcUAzg8=s40-c-c0x00000000-cc-rp-mo-ba6-br100,4.0,2 months ago,Lovely spot for coffee. Indoor and outdoor dining. Visited a few times and service has been good.,,True,Verd Surry Hills
1,Iain Henderson,https://www.google.com/maps/contrib/101976416698921898912?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegQIARA9,https://lh3.googleusercontent.com/a-/ACNPEu8Bn_fFOFetjUhVT3Hil0eh36h3pJ7uPcoGU4jVrQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5.0,6 months ago,"It’s all shiny and new and still just as good. The coffee is good and the food is fresh. The space is light and airy, and really a lovely spot for lunch.",,True,Verd Surry Hills
1,Drunk Ancestor,https://www.google.com/maps/contrib/108917943721118597892?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegUIARCRAQ,https://lh3.googleusercontent.com/a-/ACNPEu8bRj2UC8C5HydAYU4WHB8JAgvFbs8_clq2xJXR4A=s40-c-c0x00000000-cc-rp-mo-br100,5.0,2 years ago,Top notch vegan fare,,,Verd Surry Hills
1,Nicki Light,https://www.google.com/maps/contrib/106288787547274186300?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegUIARC6AQ,https://lh3.googleusercontent.com/a/ALm5wu2VRf1rOdfpUgEDd2gwzsyqwooyDnvLtVwXwQSM=s40-c-c0x00000000-cc-rp-mo-br100,5.0,3 years ago,"Very tasty salad. I’ve had the Caesar, Myoko bowl and Omega Greens. All delish, the Caesar is my fave.",,,Verd Surry Hills
1,Ian Argent,https://www.google.com/maps/contrib/100783096112652799807?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegUIARDQAQ,https://lh3.googleusercontent.com/a/ALm5wu1NKpjrvY0PJMnzohC_dtNB0TI-d8X7uHA2AT0k=s40-c-c0x00000000-cc-rp-mo-ba6-br100,5.0,3 years ago,"Myoko Bowl and Commando Ed Smoothie for lunch today at Verd, Surry Hills. (I was impressed with 'customer relations'!) Well served! (Card only.)",['https://lh5.googleusercontent.com/p/AF1QipPCH_q9KVbsq6O4HRjiL2MB1X7EjiveD4FwO92k=w100-h100-p-n-k-no'],True,Verd Surry Hills
1,sade mintah,https://www.google.com/maps/contrib/116955059148258989578?hl=en-US&sa=X&ved=2ahUKEwiyweu1hJz7AhWcEFkFHWjmCxgQvvQBegUIARDoAQ,https://lh3.googleusercontent.com/a/ALm5wu01FjfNleNceKNNMSBp1RoHSUy1-wbURhOA_sAK=s40-c-c0x00000000-cc-rp-mo-ba2-br100,5.0,3 years ago,HUGE serving sizes. Fresh and delicious food. 😍 will definitely order again soon,,True,Verd Surry Hills
2,Mariana Silva,https://www.google.com/maps/contrib/109738319010765553328?hl=en-US&sa=X&ved=2ahUKEwiXtrS2hJz7AhXdkIkEHYdTB1IQvvQBegQIARAe,https://lh3.googleusercontent.com/a-/ACNPEu_XDbZK7kRM4xE6RiqhoNTCKk2D85bREi1WalOz=s40-c-c0x00000000-cc-rp-mo-br100,2.0,3 years ago,"Food is good, a bit overpriced tho.Staff not really friendly. They don’t do cash sales, a real shame!",,,Verd Surry Hills
2,Emma van der Maas,https://www.google.com/maps/contrib/104886616796240776006?hl=en-US&sa=X&ved=2ahUKEwiXtrS2hJz7AhXdkIkEHYdTB1IQvvQBegQIARBH,https://lh3.googleusercontent.com/a-/ACNPEu_NZR8C-Kjgye9vaMkt9PdlNejbvRV_Q0C1ntf70A=s40-c-c0x00000000-cc-rp-mo-br100,4.0,4 years ago,"Food is amazing, best salads in town. I'd come more often but it's a but pricey. Staff is sometimes a bit unsocial. Every time I try to start a bit of a chat there's little or no response. I've worked in hospitality for many years and having small talk or a bit of banter goes a long way. :-)",,,Verd Surry Hills
2,Doreena Kuckreja,https://www.google.com/maps/contrib/111060852390526211381?hl=en-US&sa=X&ved=2ahUKEwiXtrS2hJz7AhXdkIkEHYdTB1IQvvQBegQIARBd,https://lh3.googleusercontent.com/a-/ACNPEu-OEz6vuFRMp1kwiLlAeazQ5X1yEqEBmaBniv3rxMs=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5.0,4 years ago,"Fresh vegan food. I had the macro OG bowl which was a delight. Ingredients were matched well, the dressing was packed with flavour.Friendly staff. Good variety. A definite addition to my favourite list!",,True,Verd Surry Hills
1,Keh Feyy,https://www.google.com/maps/contrib/116290925517666432703?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegQIARBB,https://lh3.googleusercontent.com/a-/ACNPEu9RxaXPs6y6QDFLhXcPz8K7O5O9rq9gzJ_3rd6IHA=s40-c-c0x00000000-cc-rp-mo-br100,5.0,a day ago,Food were amazing!! The matcha dessert was tiny but was nearly $10,"['https://lh5.googleusercontent.com/p/AF1QipO-NK1-yM4ULopFjjgEOYC_ioGCQydpw3kNGNJv=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNODplUIo3NK9h0UNrV-1vG9YF7z0M2vRVowNyf=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP5dL_GNNvwptkLSGgKJIUsZBUMcPgzc4S39oxj=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNjouGKexzM-pfLaugOfQHFnm5eMVNlJy72cmKc=w100-h100-p-n-k-no']",,Kentaro
1,Ricky Estavez,https://www.google.com/maps/contrib/104899913298481672579?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegUIARCTAQ,https://lh3.googleusercontent.com/a-/ACNPEu_D_PyKC2koR7I1haJ9YkAMBevMZg-TNUJIOpBEfA=s40-c-c0x00000000-cc-rp-mo-br100,5.0,a week ago,"Order through phone or call not google order, they take the money out and doesnt go to restaurant to make order.",,,Kentaro
1,Carlos Sander,https://www.google.com/maps/contrib/106298960780672595783?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegUIARDAAQ,https://lh3.googleusercontent.com/a-/ACNPEu9eSFE5EWY-UHkFhADKAbZ5nr2VVQhepMwjBRTSX3Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100,5.0,3 weeks ago,The service and environment is great! The waiter that look after our tables was very friendly and efficient. The place looks very well looked after and organised. The food and coffee were great! The Only point of improvement could be the presentation (photos attached). But we definitely recommend it and would be going back,"['https://lh5.googleusercontent.com/p/AF1QipN8OAMD5jeUSisBgDeFOr1Uii02ofovJgelEKtN=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOlcbyDQ6XSFl2zHv55SF49ggHgyHzgsk6R4zQm=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNpK0yPMVpdXK2KzbULlxfN-Mu-LnUVYCw5BvA0=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO34koDsTwex7jobCFxa977fBkYcfqZMqX_NpL5=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPgtk2DnkjqMooYXcnMzkWlAl-cMnFB_C1i8u0n=w100-h100-p-n-k-no']",True,Kentaro
1,Niamh Mannion,https://www.google.com/maps/contrib/116857854367716629688?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegUIARDmAQ,https://lh3.googleusercontent.com/a-/ACNPEu_udoP03rP7hnbZ214esIsLeFx1iGE-Zl-ZeONzP1I=s40-c-c0x00000000-cc-rp-mo-br100,5.0,4 weeks ago,"Stumbled on this lovely little cafe when searching for a breakfast spot with my family of 9, including two babies! The manager could not have been more helpful, he moved free tables around to accommodate us and made it seem like absolutely no trouble. And the amazing customer experience didn't stop there! When we finally ordered, the food exceeded our expectations in presentation and taste. Thank you team! Would highly recommend this cafe.",,,Kentaro
1,BearKay,https://www.google.com/maps/contrib/111265799417089708327?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegUIARCPAg,https://lh3.googleusercontent.com/a-/ACNPEu-VGL0I-NUWQoeOU5QTZU1f81ywv7kH0r7Qk-xtQQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100,5.0,a month ago,"(Translated by Google) It was my birthday the day I ate! The staff was very kind to me, and they even said congratulations ^^ The food was so delicious, and everything they recommended was delicious ^^ I will visit again with my friends next time~! (Original) 난 음식을 먹은 당일 생일이였습니다! 직원은 제게 매우 친절하였고, 축하한다고도 해주었습니다 ^^ 음식도 너무 맛있었고, 추천해준것도 전부 다 맛있었습니다 ^^ 다음에 친구들과 다시 방문할게요~!","['https://lh5.googleusercontent.com/p/AF1QipOSxAiPPkcGh4LJFsslKDaZ7TlhnbmYzry9FB4K=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN-hnBJEDU_Kyafg8j6iHbd4qZ5J8zXeA3iv0-h=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOrX8JVDq6Nm5VSEf1yA730l_A_-bInPqqIyB6u=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM05Vru5jJPlMSoBedx3DczoRQYoNus9qRYOiEj=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPeLJ-2XUC1deP08ex4TJQeP3VVWEGN2Khy7ftj=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPVcke7ca2k1SsXYeYEjqZdRvwiVQAPchUmetNs=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN6DIy4P57r5MNLGgHvp54qCV3toc83_U1IIi50=w100-h100-p-n-k-no']",True,Kentaro
1,Merv,https://www.google.com/maps/contrib/104207619395131847626?hl=en-US&sa=X&ved=2ahUKEwiUxuW2hJz7AhX_KlkFHVjtABkQvvQBegUIARCtAg,https://lh3.googleusercontent.com/a-/ACNPEu8AWfIM-gypCZR5wjB22JS5SBJUYiVe0MEc1gYeXg=s40-c-c0x00000000-cc-rp-mo-ba5-br100,5.0,a month ago,Amazing katsu sandwich,['https://lh5.googleusercontent.com/p/AF1QipPeESVO9limdSx442oQV21AVKBjhfl2zv2raI--=w100-h100-p-n-k-no'],True,Kentaro
2,Minh Anh,https://www.google.com/maps/contrib/102562153519602647050?hl=en-US&sa=X&ved=2ahUKEwjNiKa3hJz7AhVtAzQIHS9GDF4QvvQBegQIARA7,https://lh3.googleusercontent.com/a/ALm5wu266DSIVgMistRe-v-lMYnl9Pijbd18BVY-1zjY=s40-c-c0x00000000-cc-rp-mo-br100,5.0,a month ago,Very good omu rice and coffee.,,,Kentaro
2,吳彥德,https://www.google.com/maps/contrib/118398466399282980258?hl=en-US&sa=X&ved=2ahUKEwjNiKa3hJz7AhVtAzQIHS9GDF4QvvQBegQIARBW,https://lh3.googleusercontent.com/a-/ACNPEu-eILb8XHBPnoqABwbdi6irW-tx7_unBW92NFfxwQ=s40-c-c0x00000000-cc-rp-mo-br100,5.0,a month ago,Friendly staff and great vibe.,,,Kentaro
2,ปิยนาถ ตรรกวุฒิวงศ์,https://www.google.com/maps/contrib/113908102230354428618?hl=en-US&sa=X&ved=2ahUKEwjNiKa3hJz7AhVtAzQIHS9GDF4QvvQBegQIARBs,https://lh3.googleusercontent.com/a-/ACNPEu86BLSUrpJ0FIZTHesjMHLlW4RmEU4Up21-z3VJwQ=s40-c-c0x00000000-cc-rp-mo-br100,3.0,a month ago,"(Translated by Google) I'm not enamored with the sweets and coffee of this shop. But my favorite is the road that comes in more In Australia, large trees can be seen along roads and parks.​ as big as three people or more The police station building, built in 1896, is currently unused, but he still has it. A big tree would last as long as this police station 😊💖 (Original) ไม่ได้ติดใจขนมหวานและกาแฟของร้านนี้สักเท่าไหร่​ แต่ที่ชื่นชอบคือถนนที่เข้ามามากกว่า​ ในประเทศ​ออสเตรเลีย​จะเห็นต้นไม้ใหญ่​มากมาย​ตามเส้นทางถนนและสวนสาธารณะ​ ใหญ่​ขนาดสามคนโอบหรือมากกว่า​นั้น​ก็มี​ ตึกสถานีตำรวจสร้าง​เมื่อ​ คศ.1896 ปัจจุบัน​ไม่ได้ใช้แล้วแต่เขาก็ยังคงไว้​ ต้นไม้ใหญ่​ก็คงมีอายุ​ยืนยาวเท่าสถานีตำรวจแห่งนี้😊💖","['https://lh5.googleusercontent.com/p/AF1QipMHg1ydm1rpNHrK5lJeACbiK0q9zLaLn28c-uuu=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMgQ3r1Pd4iqZttCvGcaHwum8B9m8roY6PEziue=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPUL26G8t1lrNSp7aFl2HllCYW1cvD-1DfCGNyJ=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMMWlj3UhjyUHhUSFf6UgAFI0ALoVLYK1tJvuwU=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPF7a-YrUh4Ea1mTD7oXIYx3cvZt1A6t5kA-Zun=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipP31SUFAoFMp3pec3AEwA51rnvknlbIOj1p68Zp=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMRciQs25LTsPLpvxA068u7_ZPZ2uNbD83kvBdf=w100-h100-p-n-k-no']",,Kentaro
2,Qingning JI,https://www.google.com/maps/contrib/115790775308221528955?hl=en-US&sa=X&ved=2ahUKEwjNiKa3hJz7AhVtAzQIHS9GDF4QvvQBegUIARCKAQ,https://lh3.googleusercontent.com/a-/ACNPEu-_j9Pup81NlbwsbxGcTIu2KLeKyC1TmmPIanUXqic=s40-c-c0x00000000-cc-rp-mo-ba4-br100,3.0,2 months ago,Japanese style brunch. Well the food taste not bad. I like the omelette rice. Matcha dessert is okay. But the staff needs to be trained. When our main course finished and we wanted to have our dessert. The staff didn’t know what to do and after 20 minutes the staff just put the dessert on the table without clean all the dishes.Worth to have a try but I won’t come back again.,"['https://lh5.googleusercontent.com/p/AF1QipOO2QCp4qmV6F7UBIfoUTu4eagYoAtWi6Khwj0O=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipO-iLoRDqIHcAYQpTkEYhmhgZC5aiZ6eUj-fK5U=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipNAJCe8fzc9Q9NeC3PWO5McVBCje-DE9csqQdOL=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOfEuQ6ajjAsyfWT1qQPNwPLqKFl0bUTdYNaGqk=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOsDQ8uip9VJTO_AXzrDTTq9qwfUd6-X5u35A9S=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipM63f_GbajZDqXlo5dhVxhEaZynwHxidTXzxXu7=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipN6eeRD8I65REL-oib3_idcIZUA3mvM2O6GnwLp=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipOkt51gQ5hbIrAJPJKzTzEgh48hr9UEoWtdjJix=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipMNcZgeCEd3rPTLj0SoHKt656UYL3hJ-Eu5RbAn=w100-h100-p-n-k-no', 'https://lh5.googleusercontent.com/p/AF1QipPDthgQ7LkHrwBcyZAAPUY7xdSFWVpZgf18BbFE=w100-h100-p-n-k-no']",True,Kentaro
